customer_id,final_pd,top_driver,intervention_type,intervention_detail,rupee_impact,urgency,risk_band,case_summary
377913,0.4603174603174603,Income Arrival Irregularity,EMI_DATE_SHIFT,Shift EMI due date to 7th of month when salary credits are most consistent,Reduces missed payment risk. No change in EMI amount.,MEDIUM,RED,"This customer is flagged as RED risk with a 46% probability of default. Primary driver: Income is arriving later than this customer's own historical pattern, suggesting salary delays or irregular gig payouts. Secondary factor: ATM cash withdrawals have spiked above this customer's normal level, suggesting digital credit channels may be exhausted. Additional signal: Savings balance has declined significantly over the last 60 days, leaving very little financial buffer. Recommended action: Shift EMI due date to align with actual income arrival pattern."
410171,0.8648350813193494,Income Arrival Irregularity,EMI_DATE_SHIFT,Shift EMI due date to 7th of month when salary credits are most consistent,Reduces missed payment risk. No change in EMI amount.,MEDIUM,RED,"This customer is flagged as RED risk with a 86% probability of default. Primary driver: Income is arriving later than this customer's own historical pattern, suggesting salary delays or irregular gig payouts. Secondary factor: ATM cash withdrawals have spiked above this customer's normal level, suggesting digital credit channels may be exhausted. Additional signal: Savings balance has declined significantly over the last 60 days, leaving very little financial buffer. Recommended action: Shift EMI due date to align with actual income arrival pattern."
244155,0.2933429118773946,Income Arrival Irregularity,EMI_DATE_SHIFT,Shift EMI due date to 7th of month when salary credits are most consistent,Reduces missed payment risk. No change in EMI amount.,MEDIUM,RED,"This customer is flagged as RED risk with a 29% probability of default. Primary driver: Income is arriving later than this customer's own historical pattern, suggesting salary delays or irregular gig payouts. Secondary factor: ATM cash withdrawals have spiked above this customer's normal level, suggesting digital credit channels may be exhausted. Additional signal: Financial stress is accelerating rapidly compared to earlier months, not just present but getting worse quickly. Recommended action: Shift EMI due date to align with actual income arrival pattern."
365399,0.1374406604747162,Income Arrival Irregularity,EMI_DATE_SHIFT,Shift EMI due date to 7th of month when salary credits are most consistent,Reduces missed payment risk. No change in EMI amount.,MEDIUM,YELLOW,"This customer is flagged as YELLOW risk with a 14% probability of default. Primary driver: Income is arriving later than this customer's own historical pattern, suggesting salary delays or irregular gig payouts. Secondary factor: Financial stress is accelerating rapidly compared to earlier months, not just present but getting worse quickly. Additional signal: ATM cash withdrawals have spiked above this customer's normal level, suggesting digital credit channels may be exhausted. Recommended action: Shift EMI due date to align with actual income arrival pattern."
307966,0.43001443001443,Income Arrival Irregularity,EMI_DATE_SHIFT,Shift EMI due date to 7th of month when salary credits are most consistent,Reduces missed payment risk. No change in EMI amount.,MEDIUM,RED,"This customer is flagged as RED risk with a 43% probability of default. Primary driver: Income is arriving later than this customer's own historical pattern, suggesting salary delays or irregular gig payouts. Secondary factor: ATM cash withdrawals have spiked above this customer's normal level, suggesting digital credit channels may be exhausted. Additional signal: Financial stress is accelerating rapidly compared to earlier months, not just present but getting worse quickly. Recommended action: Shift EMI due date to align with actual income arrival pattern."
157274,0.9345736434108528,Income Arrival Irregularity,EMI_DATE_SHIFT,Shift EMI due date to 7th of month when salary credits are most consistent,Reduces missed payment risk. No change in EMI amount.,MEDIUM,RED,"This customer is flagged as RED risk with a 93% probability of default. Primary driver: Income is arriving later than this customer's own historical pattern, suggesting salary delays or irregular gig payouts. Secondary factor: ATM cash withdrawals have spiked above this customer's normal level, suggesting digital credit channels may be exhausted. Additional signal: Financial stress is accelerating rapidly compared to earlier months, not just present but getting worse quickly. Recommended action: Shift EMI due date to align with actual income arrival pattern."
276019,0.772642390289449,Income Arrival Irregularity,EMI_DATE_SHIFT,Shift EMI due date to 7th of month when salary credits are most consistent,Reduces missed payment risk. No change in EMI amount.,MEDIUM,RED,"This customer is flagged as RED risk with a 77% probability of default. Primary driver: Income is arriving later than this customer's own historical pattern, suggesting salary delays or irregular gig payouts. Secondary factor: ATM cash withdrawals have spiked above this customer's normal level, suggesting digital credit channels may be exhausted. Additional signal: Financial stress is accelerating rapidly compared to earlier months, not just present but getting worse quickly. Recommended action: Shift EMI due date to align with actual income arrival pattern."
368611,0.3022318007662835,Cash Hoarding Behavior,TENURE_EXTENSION,"Extend loan tenure from 36 to 48 months. New EMI: Rs 10,417/month","Customer saves Rs 3,472/month in cash outflow immediately",HIGH,RED,"This customer is flagged as RED risk with a 30% probability of default. Primary driver: ATM cash withdrawals have spiked above this customer's normal level, suggesting digital credit channels may be exhausted. Secondary factor: Income is arriving later than this customer's own historical pattern, suggesting salary delays or irregular gig payouts. Additional signal: Financial stress is accelerating rapidly compared to earlier months, not just present but getting worse quickly. Recommended action: 30-day payment holiday to restore financial breathing room."
348245,0.43001443001443,Income Arrival Irregularity,EMI_DATE_SHIFT,Shift EMI due date to 7th of month when salary credits are most consistent,Reduces missed payment risk. No change in EMI amount.,MEDIUM,RED,"This customer is flagged as RED risk with a 43% probability of default. Primary driver: Income is arriving later than this customer's own historical pattern, suggesting salary delays or irregular gig payouts. Secondary factor: ATM cash withdrawals have spiked above this customer's normal level, suggesting digital credit channels may be exhausted. Additional signal: Savings balance has declined significantly over the last 60 days, leaving very little financial buffer. Recommended action: Shift EMI due date to align with actual income arrival pattern."
157701,0.8759277502386564,Income Arrival Irregularity,EMI_DATE_SHIFT,Shift EMI due date to 7th of month when salary credits are most consistent,Reduces missed payment risk. No change in EMI amount.,MEDIUM,RED,"This customer is flagged as RED risk with a 88% probability of default. Primary driver: Income is arriving later than this customer's own historical pattern, suggesting salary delays or irregular gig payouts. Secondary factor: ATM cash withdrawals have spiked above this customer's normal level, suggesting digital credit channels may be exhausted. Additional signal: Financial stress is accelerating rapidly compared to earlier months, not just present but getting worse quickly. Recommended action: Shift EMI due date to align with actual income arrival pattern."
415925,0.9345736434108528,Income Arrival Irregularity,EMI_DATE_SHIFT,Shift EMI due date to 7th of month when salary credits are most consistent,Reduces missed payment risk. No change in EMI amount.,MEDIUM,RED,"This customer is flagged as RED risk with a 93% probability of default. Primary driver: Income is arriving later than this customer's own historical pattern, suggesting salary delays or irregular gig payouts. Secondary factor: ATM cash withdrawals have spiked above this customer's normal level, suggesting digital credit channels may be exhausted. Additional signal: Financial stress is accelerating rapidly compared to earlier months, not just present but getting worse quickly. Recommended action: Shift EMI due date to align with actual income arrival pattern."
122813,0.6063492063492064,Income Arrival Irregularity,EMI_DATE_SHIFT,Shift EMI due date to 7th of month when salary credits are most consistent,Reduces missed payment risk. No change in EMI amount.,MEDIUM,RED,"This customer is flagged as RED risk with a 61% probability of default. Primary driver: Income is arriving later than this customer's own historical pattern, suggesting salary delays or irregular gig payouts. Secondary factor: ATM cash withdrawals have spiked above this customer's normal level, suggesting digital credit channels may be exhausted. Additional signal: Financial stress is accelerating rapidly compared to earlier months, not just present but getting worse quickly. Recommended action: Shift EMI due date to align with actual income arrival pattern."
210586,0.4124202919825315,Income Arrival Irregularity,EMI_DATE_SHIFT,Shift EMI due date to 7th of month when salary credits are most consistent,Reduces missed payment risk. No change in EMI amount.,MEDIUM,RED,"This customer is flagged as RED risk with a 41% probability of default. Primary driver: Income is arriving later than this customer's own historical pattern, suggesting salary delays or irregular gig payouts. Secondary factor: ATM cash withdrawals have spiked above this customer's normal level, suggesting digital credit channels may be exhausted. Additional signal: Financial stress is accelerating rapidly compared to earlier months, not just present but getting worse quickly. Recommended action: Shift EMI due date to align with actual income arrival pattern."
304068,0.2707871908453303,Cash Hoarding Behavior,TENURE_EXTENSION,"Extend loan tenure from 36 to 48 months. New EMI: Rs 10,417/month","Customer saves Rs 3,472/month in cash outflow immediately",HIGH,RED,"This customer is flagged as RED risk with a 27% probability of default. Primary driver: ATM cash withdrawals have spiked above this customer's normal level, suggesting digital credit channels may be exhausted. Secondary factor: Income is arriving later than this customer's own historical pattern, suggesting salary delays or irregular gig payouts. Additional signal: Financial stress is accelerating rapidly compared to earlier months, not just present but getting worse quickly. Recommended action: 30-day payment holiday to restore financial breathing room."
360890,0.0622981771624671,Cash Hoarding Behavior,TENURE_EXTENSION,"Extend loan tenure from 36 to 48 months. New EMI: Rs 10,417/month","Customer saves Rs 3,472/month in cash outflow immediately",HIGH,YELLOW,"This customer is flagged as YELLOW risk with a 6% probability of default. Primary driver: ATM cash withdrawals have spiked above this customer's normal level, suggesting digital credit channels may be exhausted. Secondary factor: Financial stress is accelerating rapidly compared to earlier months, not just present but getting worse quickly. Additional signal: Income is arriving later than this customer's own historical pattern, suggesting salary delays or irregular gig payouts. Recommended action: 30-day payment holiday to restore financial breathing room."
173819,0.9345736434108528,Income Arrival Irregularity,EMI_DATE_SHIFT,Shift EMI due date to 7th of month when salary credits are most consistent,Reduces missed payment risk. No change in EMI amount.,MEDIUM,RED,"This customer is flagged as RED risk with a 93% probability of default. Primary driver: Income is arriving later than this customer's own historical pattern, suggesting salary delays or irregular gig payouts. Secondary factor: ATM cash withdrawals have spiked above this customer's normal level, suggesting digital credit channels may be exhausted. Additional signal: Savings balance has declined significantly over the last 60 days, leaving very little financial buffer. Recommended action: Shift EMI due date to align with actual income arrival pattern."
211610,0.9345736434108528,Income Arrival Irregularity,EMI_DATE_SHIFT,Shift EMI due date to 7th of month when salary credits are most consistent,Reduces missed payment risk. No change in EMI amount.,MEDIUM,RED,"This customer is flagged as RED risk with a 93% probability of default. Primary driver: Income is arriving later than this customer's own historical pattern, suggesting salary delays or irregular gig payouts. Secondary factor: ATM cash withdrawals have spiked above this customer's normal level, suggesting digital credit channels may be exhausted. Additional signal: Financial stress is accelerating rapidly compared to earlier months, not just present but getting worse quickly. Recommended action: Shift EMI due date to align with actual income arrival pattern."
203397,0.0622981771624671,Income Arrival Irregularity,EMI_DATE_SHIFT,Shift EMI due date to 7th of month when salary credits are most consistent,Reduces missed payment risk. No change in EMI amount.,MEDIUM,YELLOW,"This customer is flagged as YELLOW risk with a 6% probability of default. Primary driver: Income is arriving later than this customer's own historical pattern, suggesting salary delays or irregular gig payouts. Secondary factor: ATM cash withdrawals have spiked above this customer's normal level, suggesting digital credit channels may be exhausted. Additional signal: Financial stress is accelerating rapidly compared to earlier months, not just present but getting worse quickly. Recommended action: Shift EMI due date to align with actual income arrival pattern."
140568,0.7671957671957671,Income Arrival Irregularity,EMI_DATE_SHIFT,Shift EMI due date to 7th of month when salary credits are most consistent,Reduces missed payment risk. No change in EMI amount.,MEDIUM,RED,"This customer is flagged as RED risk with a 77% probability of default. Primary driver: Income is arriving later than this customer's own historical pattern, suggesting salary delays or irregular gig payouts. Secondary factor: ATM cash withdrawals have spiked above this customer's normal level, suggesting digital credit channels may be exhausted. Additional signal: Financial stress is accelerating rapidly compared to earlier months, not just present but getting worse quickly. Recommended action: Shift EMI due date to align with actual income arrival pattern."
138993,0.0622981771624671,Cash Hoarding Behavior,TENURE_EXTENSION,"Extend loan tenure from 36 to 48 months. New EMI: Rs 10,417/month","Customer saves Rs 3,472/month in cash outflow immediately",HIGH,YELLOW,"This customer is flagged as YELLOW risk with a 6% probability of default. Primary driver: ATM cash withdrawals have spiked above this customer's normal level, suggesting digital credit channels may be exhausted. Secondary factor: Income is arriving later than this customer's own historical pattern, suggesting salary delays or irregular gig payouts. Additional signal: Financial stress is accelerating rapidly compared to earlier months, not just present but getting worse quickly. Recommended action: 30-day payment holiday to restore financial breathing room."
153422,0.772642390289449,Income Arrival Irregularity,EMI_DATE_SHIFT,Shift EMI due date to 7th of month when salary credits are most consistent,Reduces missed payment risk. No change in EMI amount.,MEDIUM,RED,"This customer is flagged as RED risk with a 77% probability of default. Primary driver: Income is arriving later than this customer's own historical pattern, suggesting salary delays or irregular gig payouts. Secondary factor: ATM cash withdrawals have spiked above this customer's normal level, suggesting digital credit channels may be exhausted. Additional signal: Savings balance has declined significantly over the last 60 days, leaving very little financial buffer. Recommended action: Shift EMI due date to align with actual income arrival pattern."
122381,0.1378707680015979,Income Arrival Irregularity,EMI_DATE_SHIFT,Shift EMI due date to 7th of month when salary credits are most consistent,Reduces missed payment risk. No change in EMI amount.,MEDIUM,YELLOW,"This customer is flagged as YELLOW risk with a 14% probability of default. Primary driver: Income is arriving later than this customer's own historical pattern, suggesting salary delays or irregular gig payouts. Secondary factor: ATM cash withdrawals have spiked above this customer's normal level, suggesting digital credit channels may be exhausted. Additional signal: Financial stress is accelerating rapidly compared to earlier months, not just present but getting worse quickly. Recommended action: Shift EMI due date to align with actual income arrival pattern."
361894,0.9345736434108528,Income Arrival Irregularity,EMI_DATE_SHIFT,Shift EMI due date to 7th of month when salary credits are most consistent,Reduces missed payment risk. No change in EMI amount.,MEDIUM,RED,"This customer is flagged as RED risk with a 93% probability of default. Primary driver: Income is arriving later than this customer's own historical pattern, suggesting salary delays or irregular gig payouts. Secondary factor: ATM cash withdrawals have spiked above this customer's normal level, suggesting digital credit channels may be exhausted. Additional signal: Savings balance has declined significantly over the last 60 days, leaving very little financial buffer. Recommended action: Shift EMI due date to align with actual income arrival pattern."
312035,0.1378707680015979,Stress Accelerating Rapidly,RM_ESCALATION,Stress accelerating rapidly. Assign Relationship Manager immediately. Do not send automated message.,Early RM contact reduces default probability by estimated 30-40%,CRITICAL,YELLOW,"This customer is flagged as YELLOW risk with a 14% probability of default. Primary driver: Financial stress is accelerating rapidly compared to earlier months, not just present but getting worse quickly. Secondary factor: ATM cash withdrawals have spiked above this customer's normal level, suggesting digital credit channels may be exhausted. Additional signal: Income is arriving later than this customer's own historical pattern, suggesting salary delays or irregular gig payouts. Recommended action: Immediate RM outreach — stress accelerating beyond automated intervention."
319802,0.0622981771624671,Cash Hoarding Behavior,TENURE_EXTENSION,"Extend loan tenure from 36 to 48 months. New EMI: Rs 10,417/month","Customer saves Rs 3,472/month in cash outflow immediately",HIGH,YELLOW,"This customer is flagged as YELLOW risk with a 6% probability of default. Primary driver: ATM cash withdrawals have spiked above this customer's normal level, suggesting digital credit channels may be exhausted. Secondary factor: Financial stress is accelerating rapidly compared to earlier months, not just present but getting worse quickly. Additional signal: Savings balance has declined significantly over the last 60 days, leaving very little financial buffer. Recommended action: 30-day payment holiday to restore financial breathing room."
385843,0.0693836755091841,Income Arrival Irregularity,EMI_DATE_SHIFT,Shift EMI due date to 7th of month when salary credits are most consistent,Reduces missed payment risk. No change in EMI amount.,MEDIUM,YELLOW,"This customer is flagged as YELLOW risk with a 7% probability of default. Primary driver: Income is arriving later than this customer's own historical pattern, suggesting salary delays or irregular gig payouts. Secondary factor: Financial stress is accelerating rapidly compared to earlier months, not just present but getting worse quickly. Additional signal: Savings balance has declined significantly over the last 60 days, leaving very little financial buffer. Recommended action: Shift EMI due date to align with actual income arrival pattern."
399962,0.772642390289449,Income Arrival Irregularity,EMI_DATE_SHIFT,Shift EMI due date to 7th of month when salary credits are most consistent,Reduces missed payment risk. No change in EMI amount.,MEDIUM,RED,"This customer is flagged as RED risk with a 77% probability of default. Primary driver: Income is arriving later than this customer's own historical pattern, suggesting salary delays or irregular gig payouts. Secondary factor: ATM cash withdrawals have spiked above this customer's normal level, suggesting digital credit channels may be exhausted. Additional signal: Savings balance has declined significantly over the last 60 days, leaving very little financial buffer. Recommended action: Shift EMI due date to align with actual income arrival pattern."
190770,0.9345736434108528,Income Arrival Irregularity,EMI_DATE_SHIFT,Shift EMI due date to 7th of month when salary credits are most consistent,Reduces missed payment risk. No change in EMI amount.,MEDIUM,RED,"This customer is flagged as RED risk with a 93% probability of default. Primary driver: Income is arriving later than this customer's own historical pattern, suggesting salary delays or irregular gig payouts. Secondary factor: ATM cash withdrawals have spiked above this customer's normal level, suggesting digital credit channels may be exhausted. Additional signal: Financial stress is accelerating rapidly compared to earlier months, not just present but getting worse quickly. Recommended action: Shift EMI due date to align with actual income arrival pattern."
312237,0.0622981771624671,Income Arrival Irregularity,EMI_DATE_SHIFT,Shift EMI due date to 7th of month when salary credits are most consistent,Reduces missed payment risk. No change in EMI amount.,MEDIUM,YELLOW,"This customer is flagged as YELLOW risk with a 6% probability of default. Primary driver: Income is arriving later than this customer's own historical pattern, suggesting salary delays or irregular gig payouts. Secondary factor: Financial stress is accelerating rapidly compared to earlier months, not just present but getting worse quickly. Additional signal: Savings balance has declined significantly over the last 60 days, leaving very little financial buffer. Recommended action: Shift EMI due date to align with actual income arrival pattern."
150410,0.5952380952380952,Income Arrival Irregularity,EMI_DATE_SHIFT,Shift EMI due date to 7th of month when salary credits are most consistent,Reduces missed payment risk. No change in EMI amount.,MEDIUM,RED,"This customer is flagged as RED risk with a 60% probability of default. Primary driver: Income is arriving later than this customer's own historical pattern, suggesting salary delays or irregular gig payouts. Secondary factor: ATM cash withdrawals have spiked above this customer's normal level, suggesting digital credit channels may be exhausted. Additional signal: Financial stress is accelerating rapidly compared to earlier months, not just present but getting worse quickly. Recommended action: Shift EMI due date to align with actual income arrival pattern."
264034,0.1378707680015979,Income Arrival Irregularity,EMI_DATE_SHIFT,Shift EMI due date to 7th of month when salary credits are most consistent,Reduces missed payment risk. No change in EMI amount.,MEDIUM,YELLOW,"This customer is flagged as YELLOW risk with a 14% probability of default. Primary driver: Income is arriving later than this customer's own historical pattern, suggesting salary delays or irregular gig payouts. Secondary factor: Financial stress is accelerating rapidly compared to earlier months, not just present but getting worse quickly. Additional signal: Savings balance has declined significantly over the last 60 days, leaving very little financial buffer. Recommended action: Shift EMI due date to align with actual income arrival pattern."
358670,0.43001443001443,Income Arrival Irregularity,EMI_DATE_SHIFT,Shift EMI due date to 7th of month when salary credits are most consistent,Reduces missed payment risk. No change in EMI amount.,MEDIUM,RED,"This customer is flagged as RED risk with a 43% probability of default. Primary driver: Income is arriving later than this customer's own historical pattern, suggesting salary delays or irregular gig payouts. Secondary factor: ATM cash withdrawals have spiked above this customer's normal level, suggesting digital credit channels may be exhausted. Additional signal: Savings balance has declined significantly over the last 60 days, leaving very little financial buffer. Recommended action: Shift EMI due date to align with actual income arrival pattern."
315931,0.1378707680015979,Income Arrival Irregularity,EMI_DATE_SHIFT,Shift EMI due date to 7th of month when salary credits are most consistent,Reduces missed payment risk. No change in EMI amount.,MEDIUM,YELLOW,"This customer is flagged as YELLOW risk with a 14% probability of default. Primary driver: Income is arriving later than this customer's own historical pattern, suggesting salary delays or irregular gig payouts. Secondary factor: ATM cash withdrawals have spiked above this customer's normal level, suggesting digital credit channels may be exhausted. Additional signal: Financial stress is accelerating rapidly compared to earlier months, not just present but getting worse quickly. Recommended action: Shift EMI due date to align with actual income arrival pattern."
343462,0.8929069767441861,Income Arrival Irregularity,EMI_DATE_SHIFT,Shift EMI due date to 7th of month when salary credits are most consistent,Reduces missed payment risk. No change in EMI amount.,MEDIUM,RED,"This customer is flagged as RED risk with a 89% probability of default. Primary driver: Income is arriving later than this customer's own historical pattern, suggesting salary delays or irregular gig payouts. Secondary factor: ATM cash withdrawals have spiked above this customer's normal level, suggesting digital credit channels may be exhausted. Additional signal: Financial stress is accelerating rapidly compared to earlier months, not just present but getting worse quickly. Recommended action: Shift EMI due date to align with actual income arrival pattern."
257985,0.4170710539046771,Income Arrival Irregularity,EMI_DATE_SHIFT,Shift EMI due date to 7th of month when salary credits are most consistent,Reduces missed payment risk. No change in EMI amount.,MEDIUM,RED,"This customer is flagged as RED risk with a 42% probability of default. Primary driver: Income is arriving later than this customer's own historical pattern, suggesting salary delays or irregular gig payouts. Secondary factor: ATM cash withdrawals have spiked above this customer's normal level, suggesting digital credit channels may be exhausted. Additional signal: Savings balance has declined significantly over the last 60 days, leaving very little financial buffer. Recommended action: Shift EMI due date to align with actual income arrival pattern."
334853,0.2933429118773946,Income Arrival Irregularity,EMI_DATE_SHIFT,Shift EMI due date to 7th of month when salary credits are most consistent,Reduces missed payment risk. No change in EMI amount.,MEDIUM,RED,"This customer is flagged as RED risk with a 29% probability of default. Primary driver: Income is arriving later than this customer's own historical pattern, suggesting salary delays or irregular gig payouts. Secondary factor: Financial stress is accelerating rapidly compared to earlier months, not just present but getting worse quickly. Additional signal: ATM cash withdrawals have spiked above this customer's normal level, suggesting digital credit channels may be exhausted. Recommended action: Shift EMI due date to align with actual income arrival pattern."
373713,0.3966888966888967,Cash Hoarding Behavior,TENURE_EXTENSION,"Extend loan tenure from 36 to 48 months. New EMI: Rs 10,417/month","Customer saves Rs 3,472/month in cash outflow immediately",HIGH,RED,"This customer is flagged as RED risk with a 40% probability of default. Primary driver: ATM cash withdrawals have spiked above this customer's normal level, suggesting digital credit channels may be exhausted. Secondary factor: Income is arriving later than this customer's own historical pattern, suggesting salary delays or irregular gig payouts. Additional signal: Financial stress is accelerating rapidly compared to earlier months, not just present but getting worse quickly. Recommended action: 30-day payment holiday to restore financial breathing room."
236178,0.0542356929095066,Cash Hoarding Behavior,TENURE_EXTENSION,"Extend loan tenure from 36 to 48 months. New EMI: Rs 10,417/month","Customer saves Rs 3,472/month in cash outflow immediately",HIGH,YELLOW,"This customer is flagged as YELLOW risk with a 5% probability of default. Primary driver: ATM cash withdrawals have spiked above this customer's normal level, suggesting digital credit channels may be exhausted. Secondary factor: Financial stress is accelerating rapidly compared to earlier months, not just present but getting worse quickly. Additional signal: Income is arriving later than this customer's own historical pattern, suggesting salary delays or irregular gig payouts. Recommended action: 30-day payment holiday to restore financial breathing room."
293984,0.0693836755091841,Income Arrival Irregularity,EMI_DATE_SHIFT,Shift EMI due date to 7th of month when salary credits are most consistent,Reduces missed payment risk. No change in EMI amount.,MEDIUM,YELLOW,"This customer is flagged as YELLOW risk with a 7% probability of default. Primary driver: Income is arriving later than this customer's own historical pattern, suggesting salary delays or irregular gig payouts. Secondary factor: ATM cash withdrawals have spiked above this customer's normal level, suggesting digital credit channels may be exhausted. Additional signal: Financial stress is accelerating rapidly compared to earlier months, not just present but getting worse quickly. Recommended action: Shift EMI due date to align with actual income arrival pattern."
396669,0.1145877975263719,Income Arrival Irregularity,EMI_DATE_SHIFT,Shift EMI due date to 7th of month when salary credits are most consistent,Reduces missed payment risk. No change in EMI amount.,MEDIUM,YELLOW,"This customer is flagged as YELLOW risk with a 11% probability of default. Primary driver: Income is arriving later than this customer's own historical pattern, suggesting salary delays or irregular gig payouts. Secondary factor: ATM cash withdrawals have spiked above this customer's normal level, suggesting digital credit channels may be exhausted. Additional signal: Financial stress is accelerating rapidly compared to earlier months, not just present but getting worse quickly. Recommended action: Shift EMI due date to align with actual income arrival pattern."
270560,0.0693836755091841,Income Arrival Irregularity,EMI_DATE_SHIFT,Shift EMI due date to 7th of month when salary credits are most consistent,Reduces missed payment risk. No change in EMI amount.,MEDIUM,YELLOW,"This customer is flagged as YELLOW risk with a 7% probability of default. Primary driver: Income is arriving later than this customer's own historical pattern, suggesting salary delays or irregular gig payouts. Secondary factor: ATM cash withdrawals have spiked above this customer's normal level, suggesting digital credit channels may be exhausted. Additional signal: Financial stress is accelerating rapidly compared to earlier months, not just present but getting worse quickly. Recommended action: Shift EMI due date to align with actual income arrival pattern."
249267,0.2866602067183462,Cash Hoarding Behavior,TENURE_EXTENSION,"Extend loan tenure from 36 to 48 months. New EMI: Rs 10,417/month","Customer saves Rs 3,472/month in cash outflow immediately",HIGH,RED,"This customer is flagged as RED risk with a 29% probability of default. Primary driver: ATM cash withdrawals have spiked above this customer's normal level, suggesting digital credit channels may be exhausted. Secondary factor: Income is arriving later than this customer's own historical pattern, suggesting salary delays or irregular gig payouts. Additional signal: Financial stress is accelerating rapidly compared to earlier months, not just present but getting worse quickly. Recommended action: 30-day payment holiday to restore financial breathing room."
328093,0.9345736434108528,Income Arrival Irregularity,EMI_DATE_SHIFT,Shift EMI due date to 7th of month when salary credits are most consistent,Reduces missed payment risk. No change in EMI amount.,MEDIUM,RED,"This customer is flagged as RED risk with a 93% probability of default. Primary driver: Income is arriving later than this customer's own historical pattern, suggesting salary delays or irregular gig payouts. Secondary factor: ATM cash withdrawals have spiked above this customer's normal level, suggesting digital credit channels may be exhausted. Additional signal: Financial stress is accelerating rapidly compared to earlier months, not just present but getting worse quickly. Recommended action: Shift EMI due date to align with actual income arrival pattern."
150394,0.5548340548340548,Income Arrival Irregularity,EMI_DATE_SHIFT,Shift EMI due date to 7th of month when salary credits are most consistent,Reduces missed payment risk. No change in EMI amount.,MEDIUM,RED,"This customer is flagged as RED risk with a 55% probability of default. Primary driver: Income is arriving later than this customer's own historical pattern, suggesting salary delays or irregular gig payouts. Secondary factor: Financial stress is accelerating rapidly compared to earlier months, not just present but getting worse quickly. Additional signal: Savings balance has declined significantly over the last 60 days, leaving very little financial buffer. Recommended action: Shift EMI due date to align with actual income arrival pattern."
412029,0.4039286061012122,Income Arrival Irregularity,EMI_DATE_SHIFT,Shift EMI due date to 7th of month when salary credits are most consistent,Reduces missed payment risk. No change in EMI amount.,MEDIUM,RED,"This customer is flagged as RED risk with a 40% probability of default. Primary driver: Income is arriving later than this customer's own historical pattern, suggesting salary delays or irregular gig payouts. Secondary factor: ATM cash withdrawals have spiked above this customer's normal level, suggesting digital credit channels may be exhausted. Additional signal: Financial stress is accelerating rapidly compared to earlier months, not just present but getting worse quickly. Recommended action: Shift EMI due date to align with actual income arrival pattern."
338769,0.4920634920634921,Income Arrival Irregularity,EMI_DATE_SHIFT,Shift EMI due date to 7th of month when salary credits are most consistent,Reduces missed payment risk. No change in EMI amount.,MEDIUM,RED,"This customer is flagged as RED risk with a 49% probability of default. Primary driver: Income is arriving later than this customer's own historical pattern, suggesting salary delays or irregular gig payouts. Secondary factor: ATM cash withdrawals have spiked above this customer's normal level, suggesting digital credit channels may be exhausted. Additional signal: Financial stress is accelerating rapidly compared to earlier months, not just present but getting worse quickly. Recommended action: Shift EMI due date to align with actual income arrival pattern."
408303,0.0693836755091841,Cash Hoarding Behavior,TENURE_EXTENSION,"Extend loan tenure from 36 to 48 months. New EMI: Rs 10,417/month","Customer saves Rs 3,472/month in cash outflow immediately",HIGH,YELLOW,"This customer is flagged as YELLOW risk with a 7% probability of default. Primary driver: ATM cash withdrawals have spiked above this customer's normal level, suggesting digital credit channels may be exhausted. Secondary factor: Financial stress is accelerating rapidly compared to earlier months, not just present but getting worse quickly. Additional signal: Income is arriving later than this customer's own historical pattern, suggesting salary delays or irregular gig payouts. Recommended action: 30-day payment holiday to restore financial breathing room."
229473,0.8648350813193494,Income Arrival Irregularity,EMI_DATE_SHIFT,Shift EMI due date to 7th of month when salary credits are most consistent,Reduces missed payment risk. No change in EMI amount.,MEDIUM,RED,"This customer is flagged as RED risk with a 86% probability of default. Primary driver: Income is arriving later than this customer's own historical pattern, suggesting salary delays or irregular gig payouts. Secondary factor: ATM cash withdrawals have spiked above this customer's normal level, suggesting digital credit channels may be exhausted. Additional signal: Savings balance has declined significantly over the last 60 days, leaving very little financial buffer. Recommended action: Shift EMI due date to align with actual income arrival pattern."
137659,0.43001443001443,Income Arrival Irregularity,EMI_DATE_SHIFT,Shift EMI due date to 7th of month when salary credits are most consistent,Reduces missed payment risk. No change in EMI amount.,MEDIUM,RED,"This customer is flagged as RED risk with a 43% probability of default. Primary driver: Income is arriving later than this customer's own historical pattern, suggesting salary delays or irregular gig payouts. Secondary factor: ATM cash withdrawals have spiked above this customer's normal level, suggesting digital credit channels may be exhausted. Additional signal: Savings balance has declined significantly over the last 60 days, leaving very little financial buffer. Recommended action: Shift EMI due date to align with actual income arrival pattern."
238807,0.6513227513227514,Income Arrival Irregularity,EMI_DATE_SHIFT,Shift EMI due date to 7th of month when salary credits are most consistent,Reduces missed payment risk. No change in EMI amount.,MEDIUM,RED,"This customer is flagged as RED risk with a 65% probability of default. Primary driver: Income is arriving later than this customer's own historical pattern, suggesting salary delays or irregular gig payouts. Secondary factor: ATM cash withdrawals have spiked above this customer's normal level, suggesting digital credit channels may be exhausted. Additional signal: Financial stress is accelerating rapidly compared to earlier months, not just present but getting worse quickly. Recommended action: Shift EMI due date to align with actual income arrival pattern."
